doc_id	sent_id	words	positions
journal.pone.0028311.pdf	79	{Glucose,disposal,rate,(,GDR,),was,calculated,as,the,mean,glucose,infusion,rate,during,the,steady,state,in,the,last,40,minutes,of,the,clamp,procedure,.}	{NULL}
journal.pone.0028311.pdf	80	{Statistical,Analysis,:,All,variables,were,visually,and,statistically,inspected,for,distribution,to,determine,appropriate,statistical,methods,for,analysis,.}	{NULL}
journal.pone.0028311.pdf	81	{Wilcoxon,rank,sum,analysis,was,used,for,two-way,comparisons,involving,continuous,variables,and,Fisher,’s,Exact,test,was,used,to,examine,the,relationship,of,categorical,variables,.}	{NULL}
journal.pone.0028311.pdf	82	{Analyses,of,variance,and,tests,for,linear,trends,were,done,using,generalized,linear,models,",",designating,groups,as,categorical,or,ordinal,as,appropriate,.}	{NULL}
journal.pone.0028311.pdf	83	{Linear,regression,analysis,was,used,to,determine,correlation,coefficients,and,to,adjust,for,potential,confounders,.}	{NULL}
journal.pone.0028311.pdf	84	{pS0,.05,was,considered,statistically,significant,.}	{NULL}
journal.pone.0028311.pdf	85	{SAS,V.,9.2,(,Cary,",",NC,),and,STATA,9,(,College,Station,",",TX,),were,used,to,perform,analyses,.}	{NULL}
journal.pone.0028311.pdf	86	{Results}	{NULL}
journal.pone.0028311.pdf	87	{The,baseline,characteristics,of,all,study,subjects,(,n,:,30,),are,presented,in,Table,1,.}	{NULL}
journal.pone.0028311.pdf	88	{Two,subjects,had,history,of,misdiagnosis,.}	{NULL}
journal.pone.0028311.pdf	89	{One,subject,initially,presented,with,hyperglycemia,in,his,early,twenties,and,with,a,BMI,of,24,kg/m2,.}	{NULL}
journal.pone.0028311.pdf	90	{Although,he,had,no,history,of,ketoacidosis,",",he,was,given,a,diagnosis,of,type,1,diabetes,by,his,original,physician,given,his,young,age,and,low,BMI,.}	{NULL}
journal.pone.0028311.pdf	91	{The,diagnosis,was,later,corrected,to,type,2,diabetes,by,his,consulting,physician,when,it,was,determined,that,patient,had,never,experienced,ketoacidosis,even,after,months,of,insulin,omission,.}	{27}
journal.pone.0028311.pdf	92	{This,corrected,diagnosis,of,type,2,diabetes,was,later,conﬁrmed,after,being,on,oral,agents,for,many,years,prior,to,entry,into,the,study,with,an,elevated,c-peptide,concentration,at,the,time,of,the,study,visit,.}	{NULL}
journal.pone.0028311.pdf	93	{Another,subject,was,given,a,diagnosis,of,type,1,diabetes}	{NULL}
journal.pone.0028311.pdf	94	{Table,1,.}	{NULL}
journal.pone.0028311.pdf	95	{Baseline,characteristics,",",separated,by,group,.}	{NULL}
journal.pone.0028311.pdf	96	{Type,1,Diabetes,Type,2,Diabetes,ANOVA,Wilcoxon,(,n,=,10,),(,n,:9,),Controls,(,n,=,11,),p,value,p,value}	{NULL}
journal.pone.0028311.pdf	97	{Age,(,yrs,),25.4:4.5,31.7:6.3,26.3:4.3,0.023,0.0331,Gender,male,(,%,),3,(,30,%,),3,(,33.3,),5,(,45.5,),0.74,0.876,Years,with,DM,(,yrs,),6.1,:4.0,3.0:3.4,N/A,N/A,0.0764,BMI,(,kg/m2,),23.4:1.7,24.5:3.6,23.3:3.9,0.650,0.4965,A1C,%,6.9:1.1,7.0:1.6,5.2:0.3,0.001,0.1877,Waist,Circumference,(,cm,),76.7:5.1,84.1,:9.8,79.8:10.5,0.200,0.1110,Waist,to,Hip,Ratio,0.85,:0.02,0.89:0.53,0.89:0.07,0.150,0.055,Adiponectin,(,pg/ml,),16.6:5.6,7.3:3.5,8.6:5.1,<,o.,o0o1,0.0003,A,.}	{NULL}
journal.pone.0028311.pdf	98	{—,.}	{NULL}
journal.pone.0028311.pdf	99	{FABP,(,ng/ml,),12.2,:3,14.3:3,13.1,:6,0.63,0.19,Alb/Creat,Ratio,(,pg/mg,),93:15.3,11.3:11.5,9.2:8.6,0.438,0.4140,Alkaline,Phosphate,(,IU/I,),52.2:16.9,41.2:8.6,45.4:9.2,0.157,0.1306,ALT,(,IU/I,),18.2,:4.2,21.2:9.2,20.8:14.9,0.794,0.6521,AST,(,IU/l,),21.2,:6.0,20.3:5.4,20.9:5.0,0.941,0.8694,Diastolic,Pressure,(,mmHg,),76.8:9.1,76.9:7.6,73.9:8.4,0.660,0.68,Systolic,Pressure,(,mmHg,),117.2,:,1,7.3,116.2,:,1,1,.6,109.6:11.6,0.400,0.90,Cholesterol,Total,(,mg/dl,),164.0:43.4,168.1,:32.7,167.2:29.4,0.965,0.3911,Cholesterol,LDL,(,mg/dl,),91.6:41.1,103.3:24.2,102.5:24.6,0.648,0.21,Cholesterol,HDL,(,mg/dl,),60.8:10.6,47.8:16.1,47.5:10.7,0.038,0.045,Triglycerides,(,mg/dl,),65.8:34.7,84.8:44.2,91.6:56.8,0.440,0.2360,C,—,peptide,(,ng/ml,),0.14:0.15,2.29:1.57,1.35:1.21,0.001,0.0003,Creatinine,(,mg/dl,),0.82,:0.1,3,0.73:0.14,0.79:0.14,0.403,0.2415,CRP,(,pg/ml,),2.68:2.35,1.31,:1.11,0.814:1.02,0.048,0.3074,FFA,(,mEq/l,),0.54:0.19,1.09:0.35,0.77:0.26,0.0003,0.0373,GDR,(,mg/min/kg,),7.62,:2.59,5.43:2.7,8.61,:2.37,0.032,0.0942,GFR,(,mL/min/1,.73,m2,),101.0:14.7,112.2:21.1,111.0:22.1,0.391,0.1910,HOMA,—,|,R,N/A,2.15:1.95,1.43:0.75,N/A,N/A,Leptin,(,ng/ml,),10.7:8.4,11.2:7.4,10.2:5.8,0.953,0.9674,RBP-4,(,ug/ml,),14.8,+4,18.6,+6,22.2,+8,0.02,0.13,Total,Body,Fat,(,%,),23.8:8.4,27.5:5.4,25.9:5.4,0.476,0.6830,Total,Body,Fat,(,kg,),14.4:4.7,19.2:6.3,16.8:5.7,0.193,0.0942,Total,Body,Lean,(,kg,),45.7:8.7,47.7:9.7,45.7:11.1,0.607,0.4965,Trunk,Fat,(,%,),21.5,:8.0,28.8:6.7,25.3:6.2,0.094,0.0942,Trunk,Fat,(,kg,),6.1,:2.1,10.3:4.3,8.0:3.7,0.046,0.016,Trunk,Lean,(,kg,),22.4:3.9,23.9:4.8,22.4:5.7,0.691,0.3913,Urea,Nitrogen,(,mg/dl,),14.8:2.5,12.6:3.2,14.1,:4.4,0.384,0.1002,GAD,Ab,+,Subjects,*,3,(,30,%,),o,%,o,%,0.0791,0.9024,|,A2,Ab,+,Subjects,*,3,(,20,%,),o,%,o,%,0.231,0.88}	{NULL}
journal.pone.0028311.pdf	100	{Data,are,means,:,SD,or,n,(,%,),.}	{NULL}
journal.pone.0028311.pdf	101	{ANOVA,performed,between,all,3,groups,:,Type,1,Diabetes,",",Type,2,Diabetes,",",and,Controls,.}	{NULL}
journal.pone.0028311.pdf	102	{*,Auto,»,antibody,positivity,to,islet,cell,antigens,was,determined,by,serum,concentration,>,0.1,nU/ml,for,GAD,&,IA2,",",expressed,as,number,of,individuals,(,percent,positive,),.}	{NULL}
journal.pone.0028311.pdf	103	{lChi,~,Square,tests,were,performed,in,these,categories,.}	{NULL}
journal.pone.0028311.pdf	104	{doi,:10.1371,/,journa,|,.}	{NULL}
journal.pone.0028311.pdf	105	{pone,.0028311,.}	{NULL}
journal.pone.0028311.pdf	106	{t001}	{NULL}
journal.pone.0028311.pdf	107	{in,her,early,twenties,also,because,of,her,young,age,and,a,low,BMI,(,<,24,kg/m2,),but,had,never,experienced,ketoacidosis,nor,had,a,history,of,positive,anti-islet,antibodies,.}	{NULL}
journal.pone.0028311.pdf	108	{She,had,an,elevated,concentration,of,c-peptide,5.72,ng,/,ml,with,a,fasting,glucose,of,140,mg/dl,6,years,post,diagnosis,at,the,time,of,the,study,visit,.}	{NULL}
journal.pone.0028311.pdf	109	{Due,to,her,elevated,c-peptide,status,6,years,after,diagnosis,",",the,absence,of,DKA,",",the,study,investigators,consulted,with,her,treating,physician,.}	{NULL}
journal.pone.0028311.pdf	110	{A,switch,of,therapy,from,multiple,daily,injections,to,oral,agents,was,made,with,success,",",conﬁrming,that,this,subject}	{NULL}
journal.pone.0028311.pdf	111	{oU,+,PLoS,ONE,|,www,.}	{NULL}
journal.pone.0028311.pdf	112	{p,|,osone.org,indeed,had,been,misdiagnosed,.}	{NULL}
journal.pone.0028311.pdf	113	{The,ﬁnal,study,sample,consisted,of,East,AA,adults,with,type,1,diabetes,(,n,=,10,),",",type,2,diabetes,(,n,=,9,),",",and,the,non-diabetic,control,group,(,n,=,11,),.}	{NULL}
journal.pone.0028311.pdf	114	{Among,the,three,groups,",",the,signiﬁcant,differences,included,age,",",adiponectin,",",C,—,peptide,",",FFA,",",HbAlc,",",truncal,fat,by,DEXA,",",GDR,",",CRP,",",HDL,and,RBP-4,(,Table,1,),.}	{NULL}
journal.pone.0028311.pdf	115	{The,combined,diabetic,group,had,a,disease,duration,of,4.6:3.9,years,",",were,in,good,glycemic,control,(,HbAlc,=,6.9,:,1.3,%,),and,did,not,have,a,history,of,retinopathy,",",neuropathy,or,nephropathy,.}	{NULL}
journal.pone.0028311.pdf	116	{Among,those,with}	{NULL}
journal.pone.0028311.pdf	117	{",",__,2U,"\\"",E,E,‘,:15,',3,8,I,:,310,2,5}	{NULL}
journal.pone.0028311.pdf	118	{El,o,5,A,10,'15,5,_}	{NULL}
journal.pone.0028311.pdf	119	{GDR,(,mgminlkg,),G-DR,(,mglminfkg,)}	{NULL}
journal.pone.0028311.pdf	120	{3,-,4,-,»,.}	{NULL}
journal.pone.0028311.pdf	121	{E,e,5,a,E,1LL}	{NULL}
journal.pone.0028311.pdf	122	{_,D,5,_,10,15}	{NULL}
journal.pone.0028311.pdf	123	{G-DR,(,mglminlkg,),GDR,(,mglminfkg,)}	{NULL}
journal.pone.0028311.pdf	124	{‘,Ioo}	{NULL}
journal.pone.0028311.pdf	125	{I}	{NULL}
journal.pone.0028311.pdf	126	{go,30,a,t,A}	{NULL}
journal.pone.0028311.pdf	127	{»,-,.}	{NULL}
journal.pone.0028311.pdf	128	{I}	{NULL}
journal.pone.0028311.pdf	129	{.}	{NULL}
journal.pone.0028311.pdf	130	{.}	{NULL}
journal.pone.0028311.pdf	131	{ﬁg,',.}	{NULL}
journal.pone.0028311.pdf	132	{‘,-,‘,_,',E,30,U,‘,N,.}	{NULL}
journal.pone.0028311.pdf	133	{.}	{NULL}
journal.pone.0028311.pdf	134	{g,E}	{NULL}
journal.pone.0028311.pdf	135	{GDR,(,mgfminikg,),GDR,(,mglmwkg,)}	{NULL}
journal.pone.0028311.pdf	136	{25,30,€,20,5,",",",",E.,E,’,.}	{NULL}
journal.pone.0028311.pdf	137	{o.,<,r,[,Q,o.,ct,_,.}	{NULL}
journal.pone.0028311.pdf	138	{-,.}	{NULL}
journal.pone.0028311.pdf	139	{O}	{NULL}
journal.pone.0028311.pdf	140	{D,15,o,15}	{NULL}
journal.pone.0028311.pdf	141	{1,5,GDR,(,mgmmgf,G-DR,(,mg/minrkg,)}	{NULL}
journal.pone.0028311.pdf	142	{"\\\\",+,PLoS,ONE,|,www,.}	{NULL}
journal.pone.0028311.pdf	143	{p,|,osone.org,4,December,2011,|,Volume,6,|,Issue,12,|,e28311}	{NULL}
journal.pone.0028311.pdf	144	{Figure,1,.}	{NULL}
journal.pone.0028311.pdf	145	{Relationship,between,glucose,infusion,rate,(,GDR,),and,various,biomarkers,for,insulin,resistance,.}	{NULL}
journal.pone.0028311.pdf	146	{Relationship,between,GDR,and,Adiponectin,",",Free,fatty,acid,(,FFA,),",",Waist,circumference,",",A,.}	{NULL}
journal.pone.0028311.pdf	147	{—,.}	{NULL}
journal.pone.0028311.pdf	148	{FABP,",",C,—,reactive,protein,(,CRP,),",",Total,Body,Fat,(,TBF,),by,DEXA,",",BMI,",",and,Retinol,Binding,Protein,—,4,(,RBP,—,4,),.}	{NULL}
journal.pone.0028311.pdf	149	{Circ,|,es,=,Type,1,group,;,Squares,=,Type,2,diabetes,group,;,Triang,|,es,=,Control,group,.}	{NULL}
journal.pone.0028311.pdf	150	{doi,:10.1371,/,journa,|,.}	{NULL}
journal.pone.0028311.pdf	151	{pone,.}	{NULL}
journal.pone.0028311.pdf	152	{OO28311,.}	{NULL}
journal.pone.0028311.pdf	153	{gOO1}	{NULL}
journal.pone.0028311.pdf	154	{type,2,diabetes,",",three,were,on,metformin,alone,",",one,was,on,glyburide,alone,",",one,was,on,a,combination,of,metformin,and,glyburide,",",one,was,on,insulin,and,three,were,diet,controlled,.}	{NULL}
journal.pone.0028311.pdf	155	{Subjects,with,type,1,diabetes,compared,with,subjects,with,type,2,diabetes,had,signiﬁcantly,lower,C-peptide,levels,(,0.14,i0,.15,vs.,2.29,i1,.57,ng/ml,",",p,:,0.0003,),",",higher,adiponectin,(,16.6:5.6,vs.,7.3,i3,.5,ug/ml,",",p,=,0.0003,),",",higher,HDL,cholesterol,(,60.8,:,10.6,vs.,47.8,i,16.1,mg/dl,",",p,=,0.045,),and,only,30,%,of,the,subjects,with,type,1,diabetes,had,positive,anti-GAD,antibody,titer,(,30,%,vs.,o,",",p,=,0.9024,),.}	{NULL}
journal.pone.0028311.pdf	156	{The,outstanding,features,for,subjects,with,type,2,diabetes,",",compared,with,the,type,1,diabetes,cohort,were,older,age,(,31.7,i6,.3,vs.,25.4,i4,.5,yrs,",",p,=,0.0331,),",",higher,FFA,concentration,(,1.09,i0,.35,vs.,0.54,i0,.19,mEq/1,",",p,=,0.0373,),",",higher,truncal,fat,(,10.3,i4,.3,vs.,6.1,i2,.1,kg,",",p,=,0.016,),and,a,lower,GDR,(,5.43:2.7,vs.,7.62:2.59,mg/min/kg,",",p,=,0.0942,),.}	{NULL}
journal.pone.0028311.pdf	157	{In,contrast,",",BMI,",",LDL,",",waist,circumference,",",CRP,",",leptin,",",A-FABP,and,RBP-4,did,not,differentiate,the,types,of,diabetes,(,Table,1,),.}	{NULL}
journal.pone.0028311.pdf	158	{According,to,HEC,",",the,type,2,diabetic,group,had,the,lowest,GDR,(,5.43:2.7,mg,/,min,/,kg,),followed,by,the,type,1,diabetic,group,(,7.62,i2,.59,mg/min/kg,),and,healthy,controls,(,8.61,i2,.37,min/kg,),.}	{NULL}
journal.pone.0028311.pdf	159	{Both,type,1,and,2,diabetic,groups,had,well-controlled,and,comparable,HbA1c,(,6.9,i,1.1,%,vs.,7.0,i,1.6,%,",",p,=,0.19,),",",minimizing,the,impact,of,glycemic,control,on,measured,insulin,sensitivity,.}	{NULL}
journal.pone.0028311.pdf	160	{The,type,2,diabetic,group,was,signiﬁcantly,more,insulin,resistant,compared,to,the,type,1,diabetic,and,control,groups,combined,(,p,=,0.01,),.}	{NULL}
journal.pone.0028311.pdf	161	{No,signiﬁcant,difference,in,insulin,sensitivity,between,type,2,diabetic,and,control,groups,was,found,when,using,the,HOMA-IR,model,(,p,=,0.32,),.}	{NULL}
journal.pone.0028311.pdf	162	{As,expected,",",30,%,of,the,subjects,in,the,type,1,diabetic,group,had,either,positive,anti-GAD,or,anti-IA2,antibodies,after,an,average,of,6.1,i4,.0,years,of,diabetes,.}	{NULL}
journal.pone.0028311.pdf	163	{In,contrast,to,glucose,disposal,during,HEC,",",FFA,disposal,as,reﬂected,by,serum,FFA,concentration,plummeted,in,all,three,groups,:,For,controls,(,0.87,i0,.29,mEq/L,at,o,min,",",0.17,i,0.06,mEq/L,at,60,min,",",0.12,i0,.04,mEq/L,at,160,min,),",",for,type,1,diabetic,group,(,1.36,i0,.33,mEq/L,at,o,min,",",0.15:0.05,mEq/L,at,60,min,",",0.10,i0,.05,mEq/L,at,160,min,),",",for,type,2,diabetic}	{NULL}
journal.pone.0028311.pdf	164	{Table,2,.}	{NULL}
journal.pone.0028311.pdf	165	{Gross,and,Adjusted,Correlations,with,GDR,.}	{NULL}
journal.pone.0028311.pdf	166	{group,(,1.06,i0,.37,mEq/L,at,o,min,",",0.20:0.08,mEq/L,at,60,min,",",0.14,i0,.13,mEq/L,at,160,min,),.}	{NULL}
journal.pone.0028311.pdf	167	{Visual,inspections,of,the,scattered,plots,outlining,the,relationships,between,GDR,and,the,biomarkers,traditionally,associated,with,IR,were,performed,(,Fig,.}	{NULL}
journal.pone.0028311.pdf	168	{1,),.}	{NULL}
journal.pone.0028311.pdf	169	{We,then,conducted,linear,regression,analysis,of,the,relationship,between,GDR,and,the,parameters,of,interest,.}	{NULL}
journal.pone.0028311.pdf	170	{For,all,three,groups,combined,",",A-FABP,(,r,=,-0.54,",",p,=,0.002,),",",truncal,fat,percentage,(,r,=,-0.52,",",p,=,0.004,),",",total,body,fat,percentage,(,r,=,-0.47,",",p,=,0.01,),",",and,BMI,(,r,=,-0.36,",",p,=,0.051,),correlated,with,GDR,in,descending,order,(,Table,2,),.}	{NULL}
journal.pone.0028311.pdf	171	{In,contrast,",",CRP,(,r,=,-0.31,",",p,=,0.09,),and,RBP-4,(,r,=,-0.03,",",p,=,0.87,),did,not,correlate,with,GDR,.}	{NULL}
journal.pone.0028311.pdf	172	{For,the,type,1,diabetic,group,",",the,only,parameter,that,correlated,with,GDR,was,BMI,(,r,=,0.67,",",p,=,0.03,),.}	{NULL}
journal.pone.0028311.pdf	173	{In,the,type,2,diabetic,group,",",only,CRP,correlated,with,GDR,(,r,=,-0.76,",",p,=,0.01,),.}	{NULL}
journal.pone.0028311.pdf	174	{In,the,control,group,",",A-FABP,(,r,=,-0.82,",",p,=,0.02,),and,BMI,(,r,=,-0.62,",",p,=,0.04,),correlated,with,GDR,.}	{NULL}
journal.pone.0028311.pdf	175	{Because,all,the,variables,tested,are,related,to,degree,of,adiposity,",",we,adjusted,the,analysis,for,BMI,",",in,addition,to,age,and,gender,.}	{NULL}
journal.pone.0028311.pdf	176	{After,adjustment,",",only,A-FABP,correlated,strongly,to,GDR,in,the,entire,combined,group,(,r,=,-0.625,",",p,=,0.04,),and,in,controls,(,r,=,-0.869,",",p,=,0.046,),.}	{NULL}
journal.pone.0028311.pdf	177	{No,other,variables,showed,statistical,correlation,to,GDR,in,the,combined,group,or,in,the,subgroups,.}	{NULL}
journal.pone.0028311.pdf	178	{Discussion}	{NULL}
journal.pone.0028311.pdf	179	{This,study,provided,the,ﬁrst,comparative,analysis,of,clinical,phenotype,of,type,1,and,2,diabetic,subjects,and,healthy,controls,in,AA,.}	{NULL}
journal.pone.0028311.pdf	180	{This,study,conﬁrms,that,type,1,and,type,2,diabetes,in,AA,share,many,similar,physical,characteristics,but,retain,differences,fundamental,to,their,respective,pathophysiology,.}	{NULL}
journal.pone.0028311.pdf	181	{In,spite,of,having,comparable,BMIs,and,waist,circumferences,",",our,results,from,HEC,suggested,that,type,2,diabetes,in,AA,is,more,insulin,resistant,compared,with,type,1,diabetes,and,healthy,controls,.}	{20}
journal.pone.0028311.pdf	182	{A-FABP,was,identiﬁed,as,having,the,strongest,correlation,to,IR,compared,to,conventional,markers,in,AA,.}	{0}
journal.pone.0028311.pdf	183	{CRP,A-FABP,RBP-4,TF,%,TBF,%}	{NULL}
journal.pone.0028311.pdf	184	{Rcorr,Pcorr,Rcorr,Pcorr,Rcorr,Pcorr,Rcorr,Pcorr,Rcorr,Pcorr}	{NULL}
journal.pone.0028311.pdf	185	{All,-0.36,0.051,-0.31,0.09,-0.54,0.002,-0.03,0.87,-0.52,0.004}	{NULL}
journal.pone.0028311.pdf	186	{Type,1,0.67,0.03,-0.4,0.24,-,0.29,0.42,-0.2,0.58,-,0.4,0.25,Type,2,-0.54,0.13,-0.76,0.01,-0.49,0.18,0.01,0.98,-0.52,0.15,Controls,-0.62,0.04,0.01,0.98,-0.82,0.002,-0.21,0.5,-0.55,0.1}	{NULL}
journal.pone.0028311.pdf	187	{Adjusted,Correlations,with,GDR,by,age,",",gender,and,BMI,All,-0.588,0.107,-0.625,0.04,-0.528,0.637,-0.553,0.144,-0.452,0.112}	{NULL}
journal.pone.0028311.pdf	188	{Type,1,-0.762,0.794,-0.763,0.774,-0.822,0.266,-0.759,0.877,-0.76,0.85,Type,2,-0.797,0.391,-0.745,0.84,-0.746,0.805,-0.742,0.953,-0.756,0.682,Controls,-0.707,0.901,-0.869,0.046,-0.722,0.612,-0.779,0.295,-0.835,0.13}	{NULL}
journal.pone.0028311.pdf	189	{Data,are,presented,as,Pearson,correlation,coefficient,(,R,),",",and,corresponding,p,value,.}	{NULL}
journal.pone.0028311.pdf	190	{Variables,presented,:,BMI,",",C,.}	{NULL}
journal.pone.0028311.pdf	191	{—,.}	{NULL}
journal.pone.0028311.pdf	192	{Reactive,Protein,(,CRP,),",",Adipocyte,Fatty,Acid,.}	{NULL}
journal.pone.0028311.pdf	193	{—,.}	{NULL}
journal.pone.0028311.pdf	194	{Binding,Protein,(,A,»,FABP,),",",Retinol,Binding,Protein,—,4,(,RBP-4,),",",Total,Body,Fat,(,TBF,%,),by,DEXA,",",and,Truncal,Fat,percentage,(,TF,%,),.}	{NULL}
journal.pone.0028311.pdf	195	{Type,1,diabetes,group,(,Type,1,),",",Type,2,diabetes,group,(,Type,2,),.}	{NULL}
journal.pone.0028311.pdf	196	{Adjusted,correlations,with,GDR,by,age,",",gender,and,BMI,.}	{NULL}
journal.pone.0028311.pdf	197	{doi,:10.1371,/,journa,|,.}	{NULL}
journal.pone.0028311.pdf	198	{pone,.}	{NULL}
journal.pone.0028311.pdf	199	{OO28311,.}	{NULL}
journal.pone.0028311.pdf	200	{t002}	{NULL}
journal.pone.0028311.pdf	201	{*,PLoS,ONE,|,www,.}	{NULL}
journal.pone.0028311.pdf	202	{p,|,osone.org}	{NULL}
journal.pone.0028311.pdf	203	{Although,there,is,no,reliable,data,on,the,frequency,of,clinical,misdiagnosis,of,diabetes,type,in,AA,",",two,individuals,with,type,1,diabetes,in,our,study,were,initially,misdiagnosed,by,their,physicians,",",illustrating,the,diagnostic,challenge,in,young,AA,.}	{NULL}
journal.pone.0028311.pdf	204	{Markers,of,autoimmunity,to,islet,cells,may,not,be,helpful,as,studies,in,Asians,found,that,less,than,half,have,evidence,of,autoantibodies,against,islet,antigens,at,diagnosis,[,4,],",",which,is,usually,positive,in,90,%,in,Caucasian,patients,at,time,of,diagnosis,[,15,],.}	{NULL}
journal.pone.0028311.pdf	205	{Commonly,used,clinical,measurements,such,as,BMI,and,other,inﬂammatory,biomarkers,did,not,differentiate,types,of,diabetes,in,AA,which,are,different,from,studies,involving,Caucasian,and,other,minority,populations,that,show,BMI,and,CRP,are,reliable,predictors,of,type,2,diabetes,[,16,],.}	{NULL}
journal.pone.0028311.pdf	206	{Clinical,diagnosis,based,on,status,of,insulin,dependence,",",history,of,ketoacidosis,aided,by,unequivocal,c-peptide,concentration,often,guides,clinical,decision,in,many,ambiguous,cases,.}	{NULL}
journal.pone.0028311.pdf	207	{In,addition,",",parameters,such,as,adiponectin,",",HDL,",",FFA,concentrations,",",truncal,fat,and,GDR,",",not,only,differentiated,type,2,from,type,1,diabetes,",",but,also,suggested,a,mechanistic,link,to,visceral,adiposity,.}	{NULL}
journal.pone.0028311.pdf	208	{The,elevated,levels,of,adiponectin,in,AA,with,type,1,diabetes,are,interesting,and,clearly,differentiated,them,from,AA,with,type,2,diabetes,.}	{NULL}
journal.pone.0028311.pdf	209	{Further,studies,in,Asian,or,AA,populations,are,needed,to,conﬁrm,whether,this,signiﬁcant,elevation,of,adiponectin,in,AA,with,type,l,diabetes,is,related,to,young,age,",",good,glycemic,control,and,the,low,prevalence,of,cardiovascular,complications,in,East,AA,.}	{NULL}
journal.pone.0028311.pdf	210	{An,earlier,study,found,that,healthy,non-obese,AA,matched,for,body,fat,percentage,are,more,insulin,resistant,than,their,Caucasian,counterparts,using,the,hyperglycemic,clamp,method,[,17,],.}	{NULL}
journal.pone.0028311.pdf	211	{Our,study,using,HEC,extended,the,ﬁnding,within,the,East,AA,ethnic,group,that,IR,is,a,pathophysiological,component,of,type,2,diabetes,even,when,their,weight,is,within,normal,range,.}	{NULL}
journal.pone.0028311.pdf	212	{Future,studies,are,needed,to,determine,whether,targeting,insulin,resistance,independent,of,weight,loss,is,important,in,the,treatment,of,type,2,diabetes,in,this,population,.}	{NULL}
journal.pone.0028311.pdf	213	{Furthermore,",",this,study,provides,new,data,to,document,",",using,HEC,and,supported,by,high,HDL,and,adiponectin,",",that,AA,with,type,1,diabetes,do,not,have,signiﬁcant,IR,if,glucose,levels,are,well,controlled,.}	{NULL}
journal.pone.0028311.pdf	214	{The,positive,correlation,between,GDR,and,BMI,in,the,type,1,diabetic,group,(,Figure,1,),is,worth,noting,.}	{NULL}
journal.pone.0028311.pdf	215	{Although,the,mechanism,is,unclear,",",the,correlation,could,be,related,to,the,degree,of,glycemic,control,in,type,1,diabetes,as,optimal,glucose,control,improves,insulin,sensitivity,but,may,lead,to,weight,gain,.}	{26}
journal.pone.0028311.pdf	216	{Unlike,the,variable,glucose,disposal,rates,among,the,three,groups,",",a,sharp,decline,in,FAA,concentration,was,universal,during,HEC,in,all,three,groups,.}	{NULL}
journal.pone.0028311.pdf	217	{Insulin,is,known,to,promote,the,synthesis,of,fatty,acids,in,the,liver,and,reduce,the,breakdown,of,fat,in,the,adipose,tissue,by,inhibiting,hormone,sensitive,lipase,activities,.}	{NULL}
journal.pone.0028311.pdf	218	{Despite,the,known,fact,that,FAA,are,elevated,in,type,2,diabetes,",",the,high,insulin,concentration,used,during,HEC,obliterated,the,differences,in,FAA,but,not,glucose,disposal,among,the,three,groups,",",raising,the,likely,possibility,that,that,regional,insulin,resistance,towards,glucose,metabolism,not,fat,metabolism,",",may,underlie,the,pathophysiology,of,IR,in,AA,.}	{NULL}
journal.pone.0028311.pdf	219	{Using,HEC,",",we,have,documented,that,A-FABP,is,closely,associated,with,IR,but,mostly,in,the,control,group,and,not,so,tightly,once,diabetes,has,occurred,.}	{NULL}
journal.pone.0028311.pdf	220	{This,supports,that,IR,has,a,greater,effect,on,FABP,levels,in,non-diabetic,controls,than,in,the,diabetic,state,and,suggests,that,other,factors,besides,IR,regulates,F,ABP,once,diabetes,has,developed,.}	{NULL}
journal.pone.0028311.pdf	221	{The,strong,correlation,of,A-FABP,to,IR,",",independent,of,BMI,",",may,have,a,clinical,relevance,to,screening,for,risks,of,diabetes,in,AA,because,generalized,obesity,is,not,common,and,a,blood,test,is,simple,for,assessing,IR,.}	{NULL}
journal.pone.0028311.pdf	222	{Furthermore,",",the,existing,correlation,independent,of,BMI,also,suggests,that,A-FABP,levels,may,not,be,regulated,by,pathways,related,to,obesity,.}	{11}
journal.pone.0028311.pdf	223	{A-FABP,",",a}	{NULL}
journal.pone.0028311.pdf	224	{*,PLoS,ONE,|,www,.}	{NULL}
journal.pone.0028311.pdf	225	{p,|,osone.org,cytoplasmic,protein,abundantly,present,in,serum,and,expressed,only,in,adipocytes,and,macrophages,",",avidly,binds,to,intracellular,fatty,acids,[,18,],.}	{NULL}
journal.pone.0028311.pdf	226	{Their,functions,include,the,transport,of,FFA,to,cytoplasmic,compartments,in,addition,to,regulating,gene,expression,relating,to,lipid,metabolism,and,inﬂammatory,cytokines,.}	{NULL}
journal.pone.0028311.pdf	227	{FABP,has,been,shown,to,be,regulated,by,glucocorticoids,",",PPAR,-,1,/,agonists,",",fatty,acids,and,insulin,[,19,],",",which,may,provide,the,mechanic,framework,for,the,link,to,insulin,sensitivity,.}	{10}
journal.pone.0028311.pdf	228	{In,a,longitudinal,studies,from,Hong,Kong,",",serum,A-FABP,was,associated,with,glucose,intolerance,and,predicted,the,development,of,type,2,diabetes,in,a,Chinese,cohort,followed,over,ten,years,[,14,],",",pointing,to,its,potential,as,a,prognostic,tool,.}	{NULL}
journal.pone.0028311.pdf	229	{Similarly,",",A-FABP,was,associated,with,metabolic,syndrome,independent,of,adiposity,and,IR,",",expanding,its,role,as,a,predictor,for,cardiovascular,diseases,[,13,],.}	{NULL}
